Date,VIX_8
2013-09-26,19.3
2013-09-27,19.4
2013-09-30,19.65
2013-10-01,19.45
2013-10-02,19.65
2013-10-03,19.8
2013-10-04,19.65
2013-10-07,20.0
2013-10-08,20.65
2013-10-09,20.55
2013-10-10,19.75
2013-10-11,19.35
2013-10-14,19.3
2013-10-15,19.45
2013-10-16,19.45
2013-10-17,19.0
2013-10-18,18.85
2013-10-21,18.9
2013-10-22,19.0
2013-10-23,19.15
2013-10-24,19.05
2013-10-25,19.2
2013-10-28,19.25
2013-10-29,19.25
2013-10-30,19.35
2013-10-31,19.35
2013-11-01,19.5
2013-11-04,19.3
2013-11-05,19.4
2013-11-06,19.2
2013-11-07,19.45
2013-11-08,19.2
2013-11-11,19.25
2013-11-12,19.35
2013-11-13,19.5
2013-11-14,19.55
2013-11-15,19.5
2013-11-18,19.45
2013-11-19,19.45
2013-11-20,19.6
2013-11-21,19.25
2013-11-22,19.1
2013-11-25,19.05
2013-11-26,19.15
2013-11-27,19.15
2013-11-28,19.15
2013-11-29,19.15
2013-12-02,19.1
2013-12-03,19.05
2013-12-04,18.9
2013-12-05,18.85
2013-12-06,18.6
2013-12-09,18.4
2013-12-10,18.4
2013-12-11,18.85
2013-12-12,18.95
2013-12-13,18.9
2013-12-16,18.95
2013-12-17,18.8
2013-12-18,18.65
2013-12-19,18.8
2013-12-20,18.7
2013-12-23,18.5
2013-12-24,18.3
2013-12-25,18.1
2013-12-26,18.1
2013-12-27,18.15
2013-12-30,18.3
2013-12-31,18.1
2014-01-01,18.3
2014-01-02,18.3
2014-01-03,18.25
2014-01-06,18.05
2014-01-07,17.8
2014-01-08,17.7
2014-01-09,17.85
2014-01-10,17.75
2014-01-13,18.05
2014-01-14,17.9
2014-01-15,18.05
2014-01-16,18.05
2014-01-17,18.15
2014-01-20,18.0
2014-01-21,18.0
2014-01-22,18.05
2014-01-23,18.25
2014-01-24,18.95
2014-01-27,18.8
2014-01-28,18.4
2014-01-29,18.6
2014-01-30,18.75
2014-01-31,18.85
2014-02-03,19.4
2014-02-04,19.5
2014-02-05,19.9
2014-02-06,19.1
2014-02-07,18.5
2014-02-10,18.45
2014-02-11,18.15
2014-02-12,18.15
2014-02-13,17.95
2014-02-14,17.9
2014-02-17,17.6
2014-02-18,17.6
2014-02-19,18.2
2014-02-20,18.1
2014-02-21,18.1
2014-02-24,18.2
2014-02-25,18.2
2014-02-26,18.4
2014-02-27,18.45
2014-02-28,18.6
2014-03-03,18.9
2014-03-04,18.5
2014-03-05,18.5
2014-03-06,18.4
2014-03-07,18.5
2014-03-10,18.45
2014-03-11,18.65
2014-03-12,18.65
2014-03-13,18.85
2014-03-14,18.9
2014-03-17,18.4
2014-03-18,18.45
2014-03-19,18.55
2014-03-20,18.35
2014-03-21,18.4
2014-03-24,18.4
2014-03-25,18.45
2014-03-26,18.6
2014-03-27,18.5
2014-03-28,18.4
2014-03-31,18.15
2014-04-01,18.0
2014-04-02,18.05
2014-04-03,17.9
2014-04-04,18.0
2014-04-07,18.15
2014-04-08,18.0
2014-04-09,17.85
2014-04-10,18.15
2014-04-11,18.35
2014-04-14,18.3
2014-04-15,18.25
2014-04-16,18.05
2014-04-17,18.05
2014-04-18,18.1
2014-04-21,18.1
2014-04-22,18.05
2014-04-23,18.15
2014-04-24,18.05
2014-04-25,18.1
2014-04-28,17.95
2014-04-29,17.8
2014-04-30,17.85
2014-05-01,17.85
2014-05-02,17.95
2014-05-05,17.85
2014-05-06,18.0
2014-05-07,17.8
2014-05-08,17.75
2014-05-09,17.55
2014-05-12,17.4
2014-05-13,17.35
2014-05-14,17.45
2014-05-15,17.5
2014-05-16,17.4
2014-05-19,17.2
2014-05-20,17.2
2014-05-21,17.45
2014-05-22,17.65
2014-05-23,17.7
2014-05-26,17.55
2014-05-27,17.55
2014-05-28,17.65
2014-05-29,17.7
2014-05-30,17.85
2014-06-02,17.9
2014-06-03,17.85
2014-06-04,17.75
2014-06-05,17.5
2014-06-06,17.0
2014-06-09,17.2
2014-06-10,17.15
2014-06-11,17.3
2014-06-12,17.65
2014-06-13,17.45
2014-06-16,17.45
2014-06-17,17.35
2014-06-18,17.3
2014-06-19,17.4
2014-06-20,17.5
2014-06-23,17.4
2014-06-24,17.55
2014-06-25,17.4
2014-06-26,17.25
2014-06-27,17.3
2014-06-30,17.15
2014-07-01,17.0
2014-07-02,16.8
2014-07-03,16.65
2014-07-04,16.85
2014-07-07,16.85
2014-07-08,16.9
2014-07-09,16.75
2014-07-10,16.85
2014-07-11,16.75
2014-07-14,16.45
2014-07-15,16.5
2014-07-16,16.85
2014-07-17,17.0
2014-07-18,16.85
2014-07-21,16.9
2014-07-22,16.9
2014-07-23,17.0
2014-07-24,17.1
2014-07-25,17.1
2014-07-28,17.05
2014-07-29,17.0
2014-07-30,17.05
2014-07-31,17.65
2014-08-01,18.1
2014-08-04,17.75
2014-08-05,18.3
2014-08-06,18.45
2014-08-07,18.7
2014-08-08,18.5
2014-08-11,18.05
2014-08-12,18.0
2014-08-13,17.6
2014-08-14,17.25
2014-08-15,17.2
2014-08-18,16.9
2014-08-19,16.85
2014-08-20,17.2
2014-08-21,17.25
2014-08-22,17.3
2014-08-25,17.25
2014-08-26,17.45
2014-08-27,17.6
2014-08-28,17.6
2014-08-29,17.5
2014-09-01,17.6
2014-09-02,17.6
2014-09-03,17.55
2014-09-04,17.45
2014-09-05,17.25
2014-09-08,17.3
2014-09-09,17.4
2014-09-10,17.4
2014-09-11,17.45
2014-09-12,17.55
2014-09-15,17.8
2014-09-16,17.45
2014-09-17,17.75
2014-09-18,17.75
2014-09-19,17.8
2014-09-22,17.95
2014-09-23,18.25
2014-09-24,18.1
2014-09-25,18.35
2014-09-26,18.3
2014-09-29,18.7
2014-09-30,18.8
2014-10-01,19.15
2014-10-02,19.05
2014-10-03,18.35
2014-10-06,18.6
2014-10-07,19.2
2014-10-08,18.25
2014-10-09,18.95
2014-10-10,19.85
2014-10-13,20.7
2014-10-14,20.05
2014-10-15,21.2
2014-10-16,20.65
2014-10-17,20.0
2014-10-20,19.7
2014-10-21,19.05
2014-10-22,19.55
2014-10-23,19.2
2014-10-24,19.0
2014-10-27,18.8
2014-10-28,18.3
2014-10-29,18.5
2014-10-30,18.6
2014-10-31,18.6
2014-11-03,18.7
2014-11-04,18.75
2014-11-05,18.6
2014-11-06,18.35
2014-11-07,18.35
2014-11-10,18.0
2014-11-11,17.85
2014-11-12,18.05
2014-11-13,18.35
